Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"GS, Long, 2025-08-31 (Price: 745.25)",2026-02-28 (Price: 859.57),"15.34%, 6 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-08-31",Already confirmed,"2026-03-02 (Price: 861.7), 15.63% above",6.1 months,710.51,No Information,No Information,No Information,No Information,No Information,21.75% above/18.69% above/15.63% above,53.25%/7.0%/23.74%,"-0.0%, 34.98%",2.5 years/4 months/9.8 months,2029-03-26/2026-02-20/2026-10-30,11.0%,6.57%,4.43%,1.46,0.33,889.903/922.1724/1137.21/No Horizontal Resistance/794.5775/931.1482/No EMA 200 Target,303.61/288.555/634.5288/521.2487/No F-Track Level/No F-Track Level/618.35,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"MAR, Long, 2025-06-30 (Price: 273.21)",2026-02-28 (Price: 341.73),"25.08%, 8.1 months","100.0%, Past 32 years, 7","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-03-02 (Price: 330.47), 20.96% above",8.2 months,262.12,No Information,No Information,No Information,"38.2% (Price: 207.8333), 59.01% above, Upmove Bounce Back","2020-03-31 (Price: 46.56), 2025-02-28 (Price: 307.52)",No Information,31.27%/20.88%/23.76%,"-0.0%, 58.79%",2.8 years/6 months/1.3 year,2029-06-27/2026-03-17/2027-05-08,9.12%,7.6%,1.52%,2.24,0.38,329.8191/338.1247/429.79/No Horizontal Resistance/372.972/399.3723/285.91,136.01/129.12/235.5515/198.7812/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
FRACTAL TRACK,"ACWX, Long, 2025-06-30 (Price: 60.94)",2026-02-28 (Price: 74.45),"22.17%, 8.1 months","100.0%, Past 17 years, 7","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-03-02 (Price: 73.18), 20.09% above",8.2 months,59.72,No Information,No Information,No Information,"50% (Price: 48.385), 51.25% above, Upmove Bounce Back","2022-10-31 (Price: 38.81), 2024-09-30 (Price: 57.96)",No Information,22.53%/20.09%/21.48%,"-0.0%, 23.35%",3.1 years/1.2 year/2 years,2029-12-02/2027-03-17/2028-05-07,8.75%,0.78%,7.97%,1.6,-0.09,59.9893/74.0299/72.43/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/65.09,52.16/44.95/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,92.68%/41/1.5 year (Across ALL Assets),66.67%/63/10.2 months (Across ALL Assets)
TRENDPULSE,"DOL.TO, Long, 2025-05-31 (Price: 176.5)",2026-02-28 (Price: 200.82),"13.78%, 9.1 months","100.0%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-05-31",Already confirmed,"2026-03-02 (Price: 202.2), 14.56% above",9.2 months,170.49,No Information,No Information,No Information,No Information,No Information,14.56% above/17.91% above/14.56% above,24.69%/6.61%/15.78%,"0%, 12.12%",1 year/5 months/9.3 months,2026-11-03/2026-01-03/2026-07-09,8.62%,19.19%,-10.57%,2.59,1.27,209.8938/204.3517/279.99/No Horizontal Resistance/194.1559/294.0831/No EMA 200 Target,39.04/45.99/132.3972/94.2286/No F-Track Level/No F-Track Level/147.05,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2024-01-31 (Price: 167.69)",2026-02-28 (Price: 200.21),"19.39%, 2.1 years","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2026-03-02 (Price: 198.62), 18.44% above",2.1 years,144.28,No Information,No Information,No Information,No Information,No Information,34.74% above/35.87% above/18.44% above,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2027-08-26/2024-09-08/2025-05-14,20.96%,6.33%,14.63%,1.29,0.43,321.512/338.2978/169.63/No Horizontal Resistance/170.075/187.3421/No EMA 200 Target,60.06/27.54/140.6278/116.4823/No F-Track Level/No F-Track Level/116.01,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2024-02-29 (Price: 192.53)",2026-02-28 (Price: 200.21),"3.99%, 2 years","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-03-02 (Price: 198.62), 3.16% above",2 years,169.27,No Information,No Information,No Information,No Information,No Information,34.74% above/9.22% above/3.16% above,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2027-09-24/2024-10-07/2025-06-12,20.96%,6.33%,14.63%,1.29,0.43,369.1378/388.41/209.37/No Horizontal Resistance/170.075/187.3421/No EMA 200 Target,60.06/27.54/140.6278/116.4823/No F-Track Level/No F-Track Level/124.45,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2025-07-31 (Price: 176.31)",2026-02-28 (Price: 200.21),"13.56%, 7.1 months","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-07-31",Already confirmed,"2026-03-02 (Price: 198.62), 12.65% above",7.1 months,138.77,No Information,No Information,No Information,No Information,No Information,79.37% above/37.78% above/12.65% above,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,2029-02-23/2026-03-09/2026-11-12,20.96%,6.33%,14.63%,1.29,0.43,338.0392/355.6878/206.9/No Horizontal Resistance/219.0648/251.3512/No EMA 200 Target,97.35/73.114/170.075/140.6278/No F-Track Level/No F-Track Level/123.49,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2024-03-31 (Price: 90.7)",2026-02-28 (Price: 111.7),"23.15%, 1.9 year","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-03-31",Already confirmed,"2026-03-02 (Price: 110.27), 21.58% above",1.9 year,89.33,No Information,No Information,No Information,No Information,No Information,29.27% above/21.58% above/21.58% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2030-07-12/2024-11-03/2026-03-29,2.32%,2.1%,0.22%,1.05,-0.03,100.7224/100.3051/94.56/No Horizontal Resistance/96.895/110.4008/No EMA 200 Target,75.31/54.71/87.7591/80.4653/No F-Track Level/No F-Track Level/81.89,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
TRENDPULSE,"ATZ.TO, Long, 2025-09-30 (Price: 84.18)",2026-02-28 (Price: 120.78),"43.48%, 5 months","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-02 (Price: 119.89), 42.42% above",5.1 months,80.71,No Information,No Information,No Information,No Information,No Information,45.82% above/42.42% above/42.42% above,34.18%/9.72%/15.83%,"0%, 27.64%",7.1 months/4.5 months/6.4 months,2026-08-04/2026-04-13/2026-07-05,18.02%,14.67%,3.35%,1.35,0.67,145.7998/97.5057/98.3/No Horizontal Resistance/99.4929/119.4832/No EMA 200 Target,21.57/32.3325/82.0832/66.1919/No F-Track Level/No F-Track Level/65.85,95.89%/73/1 year (Across ALL Assets),73.02%/126/9.3 months (Across ALL Assets)
FRACTAL TRACK,"MCD, Long, 2026-01-22 (Price: 306.03)",2026-02-27 (Price: 341.06),"11.45%, 1.2 month","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2026-01-22",Already confirmed,"2026-03-02 (Price: 334.82), 9.41% above",1.3 month,306.15,No Information,No Information,No Information,"38.2% (Price: 307.1518), 9.01% above, Upmove Bounce Back","2025-06-26 (Price: 283.47), 2025-12-18 (Price: 321.79)",No Information,11.34%/1.63%/6.81%,"2.66%, 18.2%",1.8 year/4.1 months/10 months,2028-08-17/2026-07-17/2027-04-01,9.72%,5.91%,3.81%,0.88,0.33,312.4566/326.8706/329.02/321.3575/370.0426/590.3302/307.79,302.84/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Support,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2026-02-06 (Price: 123.7)",2026-02-27 (Price: 127.45),"3.03%, 21 days","100.0%, Past 4 years, 5","Daily, is CONFIRMED on 2026-02-06",Already confirmed,"2026-03-02 (Price: 124.37), 0.54% above",24 days,112.715,No Information,No Information,No Information,No Information,No Information,12.17% above/0.54% above/0.54% above,17.15%/3.93%/11.71%,"-0.0%, 18.88%",1.8 month/10 days/1 month,2026-04-25/2026-02-20/2026-03-21,25.9%,19.91%,5.99%,0.86,0.86,128.5243/138.1853/136.03/184.93/209.6611/292.8214/138.05,104.55/No Horizontal Support/122.7432/102.2246/No F-Track Level/No F-Track Level/No EMA 200 Support,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"MCD, Long, 2026-01-08 (Price: 308.88)",2026-02-27 (Price: 341.06),"10.42%, 1.7 month","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2026-01-08",Already confirmed,"2026-03-02 (Price: 334.82), 8.4% above",1.8 month,303.44,No Information,No Information,No Information,"61.8% (Price: 303.4045), 10.35% above, Upmove Bounce Back","2025-10-09 (Price: 292.04), 2025-12-18 (Price: 321.79)",No Information,11.34%/1.63%/6.81%,"2.66%, 18.2%",1.8 year/4.1 months/10 months,2028-08-03/2026-07-03/2027-03-18,9.72%,5.91%,3.81%,0.88,0.33,315.3665/329.9147/326.73/321.3575/370.0426/590.3302/No EMA 200 Target,299.86/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/307.79,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
DELTADRIFT,"CVS, Long, 2026-01-30 (Price: 74.52)",2026-02-26 (Price: 78.01),"4.68%, 27 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-01-30",Already confirmed,"2026-03-02 (Price: 81.66), 9.58% above",1 month,74.11,No Information,No Information,No Information,No Information,No Information,No Information,9.78%/2.02%/4.68%,"18.34%, 19.27%",25 days/1 day/14 days,2026-03-07/2026-01-31/2026-02-19,5.82%,0.63%,5.19%,0.13,0.03,79.9823/78.0075/78.99/106.045/116.3721/144.3517/No EMA 200 Target,72.0/58.425/70.3769/60.5139/No F-Track Level/No F-Track Level/73.13,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"USCI, Long, 2026-02-19 (Price: 82.76)",2026-02-26 (Price: 84.288),"1.85%, 7 days","100.0%, Past 4 years, 14","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-03-02 (Price: 86.95), 5.06% above",11 days,82.05,No Information,No Information,No Information,No Information,No Information,6.04% above/5.06% above/5.06% above,3.77%/0.89%/2.27%,"0%, 7.84%",3.2 months/6 days/1 month,2026-07-08/2026-02-27/2026-04-03,9.0%,11.01%,-2.01%,1.78,0.74,87.1132/84.6387/86.53/No Horizontal Resistance/90.2685/96.4537/No EMA 200 Target,79.86/38.42/81.0354/75.2881/No F-Track Level/No F-Track Level/76.71,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-01-12 (Price: 8.6)",2026-02-26 (Price: 9.11),"5.93%, 1.5 month","82.05%, Past 4 years, 39","Daily, is CONFIRMED on 2026-01-12",Already confirmed,"2026-03-02 (Price: 9.15), 6.4% above",1.6 month,8.57,No Information,No Information,No Information,No Information,No Information,7.14% above/6.4% above/6.4% above,8.49%/0.39%/3.87%,"6.37%, 18.81%",4.7 months/7 days/1.1 month,2026-08-04/2026-01-22/2026-02-28,10.6%,-0.09%,10.69%,0.66,-0.03,9.0567/8.9328/8.92/8.8963/11.1706/12.8535/No EMA 200 Target,7.91/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"KXS.TO, Long, 2026-02-05 (Price: 123.31)",2026-02-26 (Price: 129.45),"4.98%, 21 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-02-05",Already confirmed,"2026-03-02 (Price: 129.0), 4.61% above",25 days,122.48,No Information,No Information,No Information,No Information,No Information,No Information,7.06%/2.13%/4.15%,"15.86%, 17.85%",1.8 month/2 days/12 days,2026-04-24/2026-02-07/2026-02-22,3.12%,-2.75%,5.87%,0.03,-0.07,131.3005/128.4274/129.86/209.885/245.9157/289.1348/178.86,120.08/No Horizontal Support/118.5983/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2026-02-10 (Price: 103.01)",2026-02-26 (Price: 113.89),"10.56%, 16 days","94.74%, Past 4 years, 19","Daily, is CONFIRMED on 2026-02-10",Already confirmed,"2026-03-02 (Price: 115.34), 11.97% above",20 days,102.27,No Information,No Information,No Information,No Information,No Information,18.43% above/11.97% above/11.97% above,12.3%/0.8%/7.6%,"16.5%, 30.61%",2.6 months/4 days/17 days,2026-06-02/2026-02-15/2026-03-06,14.77%,15.5%,-0.73%,0.98,0.72,111.6422/110.8388/145.71/No Horizontal Resistance/142.2114/221.6229/No EMA 200 Target,92.44/25.645/93.1314/No support/No F-Track Level/No F-Track Level/69.19,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"ENZL, Long, 2026-02-20 (Price: 45.8355)",2026-02-26 (Price: 47.225),"3.03%, 6 days","88.24%, Past 4 years, 17","Daily, is CONFIRMED on 2026-02-20",Already confirmed,"2026-03-02 (Price: 47.1153), 2.79% above",10 days,45.29,No Information,No Information,No Information,No Information,No Information,2.79% above/2.79% above/2.79% above,5.17%/0.29%/1.78%,"10.32%, 33.2%",1.9 month/6 days/19 days,2026-05-13/2026-02-28/2026-03-19,-4.35%,-2.2%,-2.15%,0.15,-0.21,46.1609/46.6514/58.65/65.1933/79.7363/84.688/No EMA 200 Target,44.9/39.215/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/45.72,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"DBC, Long, 2026-02-19 (Price: 24.43)",2026-02-26 (Price: 24.76),"1.35%, 7 days","76.47%, Past 4 years, 17","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-03-02 (Price: 25.81), 5.65% above",11 days,24.29,No Information,No Information,No Information,No Information,No Information,9.41% above/5.65% above/5.65% above,5.33%/0.43%/2.56%,"7.94%, 13.15%",3.3 months/6 days/25 days,2026-07-12/2026-02-27/2026-03-27,5.47%,5.95%,-0.48%,0.25,0.32,25.1189/25.0554/26.12/28.58/60.6441/65.878/No EMA 200 Target,23.59/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/22.53,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
FRACTAL TRACK,"ABNB, Long, 2026-02-05 (Price: 121.27)",2026-02-26 (Price: 136.97),"12.95%, 21 days","100.0%, Past 5 years, 15","Daily, was CONFIRMED on 2026-02-05",Already confirmed,"2026-03-02 (Price: 133.26), 9.89% above",25 days,124.24,No Information,No Information,No Information,"61.8% (Price: 122.4954), 8.79% above, Upmove Bounce Back","2025-11-20 (Price: 110.81), 2026-01-09 (Price: 141.4)",No Information,21.13%/10.03%/14.0%,"-0.0%, 19.45%",6.7 months/4 days/2.2 months,2026-11-23/2026-02-10/2026-05-11,30.66%,-2.45%,33.11%,1.02,0.07,121.3306/138.2478/139.62/178.025/226.4968/256.334/128.56,111.54/99.795/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,93.09%/304/4.8 months (Across ALL Assets),67.74%/62/5.1 months (Across ALL Assets)
DELTADRIFT,"DOL.TO, Long, 2026-01-23 (Price: 192.22)",2026-02-25 (Price: 198.22),"3.12%, 1.1 month","80.0%, Past 4 years, 5","Daily, was CONFIRMED on 2026-01-23",Already confirmed,"2026-03-02 (Price: 202.2), 5.19% above",1.3 month,193.26,No Information,No Information,No Information,No Information,No Information,No Information,3.46%/2.44%/3.14%,"4.54%, 4.54%",22 days/3 days/8 days,2026-02-23/2026-01-27/2026-02-03,6.16%,20.38%,-14.22%,0.47,1.39,212.0955/198.2557/205.18/197.56/294.0831/455.769/No EMA 200 Target,180.3/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/189.82,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-02-12 (Price: 60.61)",2026-02-25 (Price: 63.03),"3.99%, 13 days","100.0%, Past 4 years, 13","Daily, is CONFIRMED on 2026-02-12",Already confirmed,"2026-03-02 (Price: 62.12), 2.49% above",18 days,59.18,No Information,No Information,No Information,No Information,No Information,2.49% above/2.49% above/2.49% above,9.02%/0.81%/2.71%,"-0.0%, 8.72%",20 days/4 days/10 days,2026-03-12/2026-02-17/2026-02-26,11.13%,4.24%,6.89%,0.97,0.2,66.1194/62.2525/61.76/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,60.19/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/53.11,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
TRENDPULSE,"ATM.NZ, Long, 2025-11-04 (Price: 11.03)",2026-02-25 (Price: 11.27),"2.18%, 3.8 months","91.89%, Past 4 years, 37","Daily, is CONFIRMED on 2025-11-04",Already confirmed,"2026-03-02 (Price: 11.52), 4.44% above",3.9 months,10.95,No Information,No Information,No Information,No Information,No Information,5.49% above/4.44% above/4.44% above,26.28%/1.03%/5.98%,"10.63%, 64.86%",2 months/7 days/20 days,2026-01-29/2025-11-14/2025-12-02,9.53%,-5.31%,14.84%,0.78,-0.11,11.4933/11.6896/14.19/No Horizontal Resistance/21.86/25.8879/No EMA 200 Target,9.57/5.185/9.9254/9.2893/No F-Track Level/No F-Track Level/8.9,92.11%/304/1.2 month (Across ALL Assets),82.2%/528/1.4 month (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-02-06 (Price: 120.18)",2026-02-25 (Price: 135.92),"13.1%, 19 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-02-06",Already confirmed,"2026-03-02 (Price: 136.05), 13.21% above",24 days,121.94,No Information,No Information,No Information,No Information,No Information,No Information,4.82%/1.26%/2.69%,"8.44%, 9.99%",18 days/2 days/8 days,2026-03-04/2026-02-08/2026-02-17,4.66%,6.27%,-1.61%,0.1,0.34,125.6602/123.4128/124.54/240.8933/293.2329/455.2123/216.64,No Recent Minima/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No EMA 200 Support,83.85%/130/12 days (Across ALL Assets),77.16%/394/15 days (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 14.175)",2026-03-02 (Price: 12.91),"8.92%, 2 months","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-02 (Price: 12.91), 8.92% below",2 months,15.6175,No Information,No Information,No Information,"50.0% (Price: 13.3475), 3.28% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14 (Max),12.53%,5.4%,7.13%,1.47,0.38,12.7362/11.7071/3.19/4.205/14.0995/12.0968/13.05,No support/4.205/14.0995/12.0968/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/3/5.5 months (Across ALL Assets),50.0%/10/3.9 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-02-08 (Price: 120.18)",2026-03-02 (Price: 136.05),"-13.21%, 22 days","89.47%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-03-02 (Price: 136.05), 13.21% above",22 days,155.0,No Information,No Information,No Information,No Information,No Information,13.21% above/13.21% above/13.21% above,15.6%/1.62%/5.6%,"24.19%, 18.85%",5.8 months/28 days/2.5 months,2026-10-18/2026-03-20/2026-05-27,-0.74%,4.79%,-5.53%,0.37,0.22,114.9402/113.4499/53.83/No Horizontal Support/93.0152/69.3828/No EMA 200 Target,No support/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No support,80.0%/5/2 months (Across ALL Assets),35.71%/14/1.4 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",2026-03-02 (Price: 136.05),"36.67%, 4.1 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-02 (Price: 136.05), 36.67% below",4.1 months,216.11,No Information,No Information,No Information,No Information,No Information,37.04% below/36.67% below/36.67% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-06-09/2026-06-05/2026-06-05,4.94%,4.79%,0.15%,-0.02,0.22,195.7407/186.3737/102.98/116.89/193.124/131.2534/No EMA 200 Target,No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",2026-03-02 (Price: 136.05),"37.04%, 5.1 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-02 (Price: 136.05), 37.04% below",5.1 months,244.35,No Information,No Information,No Information,No Information,No Information,44.22% below/43.76% below/37.04% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-05-09/2026-05-05/2026-05-05,4.94%,4.79%,0.15%,-0.02,0.22,196.8887/187.4667/103.48/116.89/193.124/131.2534/No EMA 200 Target,No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,100.0%/1/7.1 months (Across ALL Assets),0.0%/7/7.1 months (Across ALL Assets)
DELTADRIFT,"GS, Short, 2026-01-04 (Price: 914.34)",2026-03-01 (Price: 859.57),"5.99%, 1.9 month","100.0%, Past 15 years, 8","Weekly, was CONFIRMED on 2026-01-04",Already confirmed,"2026-03-02 (Price: 861.7), 5.76% below",1.9 month,906.45,No Information,No Information,No Information,No Information,No Information,No Information,6.3%/2.62%/4.56%,"0%, 10.89%",3.3 months/7 days/26 days,2026-05-27/2026-01-14/2026-02-10,7.61%,4.79%,2.82%,3.08,0.42,963.7144/872.6461/918.18/288.555/794.5775/634.5288/783.97,No Recent Maxima/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/7/1.1 month (Across ALL Assets),75.86%/29/29 days (Across ALL Assets)
FRACTAL TRACK,"KWEB, Short, 2025-12-31 (Price: 34.05)",2026-02-28 (Price: 31.06),"8.78%, 2 months","85.71%, Past 12 years, 7","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-02 (Price: 30.65), 9.99% below",2 months,37.73,No Information,No Information,No Information,"38.2% (Price: 35.4633), 13.57% below, Upmove Break Below","2024-01-31 (Price: 22.68), 2025-10-31 (Price: 43.365)",No Information,10.4%/3.11%/7.13%,"19.33%, 16.82%",3.1 months/1 month/1.6 month,2026-05-14/2026-02-12/2026-03-10,5.83%,5.4%,0.43%,0.25,0.12,31.1762/31.6222/21.64/24.5062/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,66.67%/9/1.3 month (Across ALL Assets),50.0%/18/1.5 month (Across ALL Assets)
FRACTAL TRACK,"C6L.SI, Short, 2025-12-31 (Price: 6.4)",2026-02-28 (Price: 7.18),"-12.19%, 2 months","92.86%, Past 40 years, 14","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-02 (Price: 6.84), 6.87% above",2 months,6.49,No Information,No Information,No Information,"78.6% (Price: 7.5813), 9.78% below, Upmove Break Below","2023-06-30 (Price: 6.44), 2024-08-31 (Price: 6.4)",No Information,13.97%/3.18%/6.42%,"3.38%, 13.97%",3.1 months/1 month/1.7 month,2026-05-14/2026-02-12/2026-03-14,8.07%,5.5%,2.57%,1.46,-0.19,5.9699/5.9891/6.38/4.7975/No F-Stack Support/No F-Stack Support/No EMA 200 Target,No support/4.7975/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No support,66.67%/9/1.3 month (Across ALL Assets),50.0%/18/1.5 month (Across ALL Assets)
DELTADRIFT,"TSM, Short, 2025-12-31 (Price: 303.89)",2026-02-28 (Price: 374.58),"-23.26%, 2 months","80.0%, Past 28 years, 5","Monthly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-02 (Price: 369.11), 21.46% above",2 months,286.92,No Information,No Information,No Information,No Information,No Information,No Information,20.7%/9.53%/13.84%,"19.11%, 20.7%",11.1 months/2 months/5.1 months,2027-04-27/2026-03-27/2026-08-09,4.9%,4.88%,0.02%,0.28,0.54,280.1866/261.8316/271.01/83.575/274.027/233.1074/274.22,No Recent Maxima/83.575/274.027/233.1074/No F-Track Level/No F-Track Level/No EMA 200 Support,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",2026-02-28 (Price: 132.88),"-12.95%, 3 months","100.0%, Past 54 years, 6","Monthly, was CONFIRMED on 2025-11-30",Already confirmed,"2026-03-02 (Price: 134.38), 14.22% above",3.1 months,115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,2026-02-24/2026-01-12/2026-01-29,5.19%,4.88%,0.31%,1.28,0.43,106.4144/111.8734/109.14/73.6233/101.1064/83.3451/112.19,No Recent Maxima/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,0.0%/2/4 months (Across ALL Assets),0.0%/3/4.3 months (Across ALL Assets)
